file,chunk_id,cluster,is_rep,snippet,umap_x,umap_y
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,3,7,False,build a prediction model for embryo selection to evaluate the live-birth live- birth predictors and predict twins14–16. Contemporary use of DL techniques to predict fatal heart pregnancy and human bla,8.919507,7.521997
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,4,17,False,"by the clas- sifiers) was employed. Overall, Support Vector Machine (SVM) attains the highest accuracy of 98.38%, F1-score of 98.4%, and AUC score of 99.5% considering 19 IVF attributes. A survey done",8.947129,7.402449
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,5,17,False,rious models on predicting live-birth occurrence after the complete IVF cycle. The work mainly focuses on making predictions of live-birth occurrence when an embryo forms from a couple and not a donor,8.924303,7.411548
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,6,17,False,"said models. Random forest40, AdaBoost41, voting classifiers42 are employed in this strategy. Predominantly, two settings are followed 3 Vol.:(0123456789)Scientific Reports | (2020) 10:20925 | https:/",8.981183,7.2304597
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,7,17,False,"view Board (IRB). All relevant guidelines were followed for the study. Many factors influence the live-birth occurrence (target variable) after IVF treatment. In this study, the original dataset conta",8.950355,7.269601
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,8,17,False,"rted into categorical data. For instance, in the field ""Patient Age at Treatment."" 1. 18–34 is converted to 0 2. 35–37 is converted to 1 3. 38–39 is converted to 2 4. 40–42 is converted to 3 5. 43–44 ",8.843857,7.114751
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,9,17,False,020-76928-z www.nature.com/scientificreports/ coefficient between numerical and nominal columns as the Coefficient and the Pearson’s chi-square46 value. Pairs of columns with a correlation coefficient,8.884775,7.150997
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,10,12,False,"egorical 1 if the secondary cause of infertility is due to the patient/part- ner, 0 otherwise Cause of infertility—tubal disease Categorical 1 if there is damage in the fallopian tubes that prevents s",12.843811,-1.141544
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,11,17,False,"1 if the cycle used from frozen embryos, 0 otherwise Eggs thawed Numerical If this cycle frozen eggs, the number of eggs thawed Fresh eggs collected Numerical The number of eggs collected in this cycl",8.997914,7.2069235
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,12,8,False,"ture_selection.SelectFromModel in the scikit-learn to select the non-zero coef- ficients. Sparse estimators useful for this purpose are the Lasso for regression, Logistic Regression, and Linear SVC 43",9.259679,6.677955
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,13,8,False,"nce on this dataset. The second half follows a decreasing rate of two neurons per layer, making the last layer one. Adam optimizer 48 is used for optimizing loss values while training the deep neural ",9.889447,5.5988717
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,14,5,False,oft classifier 77 75 75.98 83.20 Random forest 77 76 76.49 84.60 AdaBoost 74 72 72.98 77.40 7 Vol.:(0123456789)Scientific Reports | (2020) 10:20925 | https://doi.org/10.1038/s41598-020-76928-z www.nat,9.083661,6.3401113
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,15,17,False,"ecision Tree, Linear Discriminant Analysis, Random Forest, and K Nearest Neighbours. In the next section, the model has been validated with experimental datasets. Results and discussion In this study,",9.158041,6.801952
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,16,17,False,"ed a Tree-Based feature extractor as Extra Trees Classifier, which is slightly different from random forests. Extra Trees classifier is different because it selects the random split to divide a parent",9.17114,7.151066
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,17,17,False,"cumbersome IVF Figure 4. (a) ROC Curve Analysis of models trained without feature selection. (b) ROC Curve Analysis of different models in With Feature Selection setting, i.e., Linear SVC + Select Fro",9.01106,7.302099
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,18,7,False,can be improved if diverse data from various races and age groups is collected. A study can also be made regarding suc- cessful fertility that emphasizes each feature’s importance in IVF . Different f,8.9305525,7.531908
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,19,7,False,"2822 (2018). 11. Rahimian, F . et al. Predicting the risk of emergency admission with machine learning: development and validation using linked electronic health records. PLoS Med. 11, e1002695. https",8.898846,7.5330377
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.pdf,20,17,False,"ed study of linked cycle data of 113873 women. BMJ 355, i5735. https ://doi. org/10.1136/bmj.i5735 (2016). 20. McLernon, D. J., Steyerberg, E., Velde, E. R. T., Lee, A. J. & Bhattacharya, S. An improv",8.994927,7.2948713
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.txt,0,7,False,Title: Machine learning predicts live-birth occurrence before in-vitro fertilization treatment Date: 2020-12-01 DOI: 10.1038/s41598-020-76928-z Abstract: In-vitro fertilization (IVF) is a popular meth,8.882482,7.5277853
test_data\Machine learning predicts live-birth occurrence before in-vitro fertilization treatment.txt,1,7,False,its and living conditions. This study predicts a successful pregnancy through the clinically relevant parameters in In-vitro fertilization. Thus artificial intelligence plays a promising role in decis,8.932219,7.5402904
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,0,7,False,"RESEA RCH ARTICL E Machine learning to predict mesenchymal stem cell efficacy for cartilage repair Yu Yang Fredrik Liu ID 1 *, Yin Lu 2 , Steve Oh 2 , Gareth J. Conduit ID 1 1 Theory of Condensed Matt",13.372801,1.6508473
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,1,4,False,"lity of hundreds of millions of people, causing chronic joint pain and disability. Cartilage has poor regenerative capacity. Only minor damage could improve on its own or with passive treatments, whil",13.390508,1.5866286
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,2,4,False,ta files are available from the Open Access database (https:// doi.org/10.17 863/CAM.520 36). Funding: Our Financial Disclosure statem ent has been amended to read: Y.Y.F.L. acknowled ges Introduction,13.311982,1.5242119
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,3,7,False,therapy strategy to promote optimal ther- apeutic efficacy. Setting guidelines for MSC therapy requires identification of critical properties that affect MSCs’ therapeutic efficacy most significantly.,13.383672,1.638526
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,4,4,False,"ning, we identified defect area percentage, defect depth percentage, implantation cell number, body weight, tissue source, and cartilage damage type as critical therapy properties of cartilage repair.",13.371446,1.634282
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,5,4,False,"type of cartilage injury models or treatment conditions. In total, 15 clinical trial conditions and 29 animal model conditions (1 goat, 6 pigs, 2 dogs, 9 rabbits, 9 rats, and 2 mice) on osteochondral ",13.329629,1.6841921
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,6,18,False,"y weight, tissue source, cell number, cell concentration, defect area, defect depth, and type of cartilage damage); and the final Ith variable is the therapeutic outcome. We intended to find a functio",13.177276,1.7864376
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,7,8,False,"roperties . Linear combinat ions (grey lines) of the given properties (red) are taken by the hidden nodes (blue) through a non-linear tanh operation is applied, and a linear combina tion (grey lines) ",13.217201,1.8501194
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,8,8,False,"ensemble models, with the underlying model being changed to neural networks and the uncer- tainty generated accounts for both experimental uncertainty in the underlying data and the uncertainty in the",13.277196,1.8620383
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,9,17,False,"n þ ð1 gÞf ðx n Þ ; ð3Þ where n denotes the iteration step, f(x n ) is a prediction for x obtained from the neural network. The converged result is then returned instead of f(x n ). The function f rem",13.365482,1.682314
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,10,7,False,"oved one entry from the database at a time for all the entries, trained the model on the remaining entries, Fig 2. Data imputat ion algorithm for the vector x. After checking the missing properties of",13.352348,1.7026485
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,11,17,False,"tation for comparison, and the hyperparameter alpha for the CMF model was chosen heuristically as 0.99. The R 2 value is -0.003, the reason might be the CMF method assumes linearity in the interaction",13.329502,1.7102523
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,12,17,False,"s inputs to train the neural net- work. A correlation test is performed between all properties to make sure no pairs of input properties are closely correlated, finding that both Pearson’s Correlation",13.345455,1.6952262
test_data\Machine learning to predict mesenchymal stem cell efficacy for cartilage repair.pdf,13,11,False,. R 2 values of the neural network model trained with individual property (bar) and the combinatio n of best performi ng individua l properties (red line). The shaded red area represents the uncertain,13.338095,1.7648375
